datetime,station_id,station_name,latitude,longitude,zone,month,hour,day_of_week,is_harmattan,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,wind_dir_sin,wind_dir_cos,pressure,hour_sin,hour_cos,month_sin,month_cos,aqi_label,aqi_label_original,label_known,aqi_label_masked
2021-01-08 12:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,12,4,1,397.29,947.91,27.07,15.44,759.85,29.6,26.12,8.92,0.8069,0.5907,1021.34,0.0,-1.0,0.5,0.866025,5,5,0,-1
2021-01-08 13:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,13,4,1,297.37,716.38,57.7,4.01,717.85,28.35,28.77,7.72,0.9963,-0.0862,1012.56,-0.258819,-0.965926,0.5,0.866025,5,5,0,-1
2021-01-08 14:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,14,4,1,166.42,311.09,42.05,1.17,971.59,26.83,39.39,9.26,0.7293,0.6842,1022.21,-0.5,-0.866025,0.5,0.866025,3,5,0,-1
2021-01-08 15:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,15,4,1,351.44,856.03,36.1,16.81,1485.87,26.61,37.65,8.48,0.0621,0.9981,1012.18,-0.707107,-0.707107,0.5,0.866025,5,5,0,-1
2021-01-08 16:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,16,4,1,176.11,377.41,73.13,0.0,1141.82,24.67,25.48,7.45,0.3204,0.9473,1014.54,-0.866025,-0.5,0.5,0.866025,4,5,0,-1
2021-01-08 17:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,17,4,1,303.37,502.08,54.16,0.5,1948.91,27.49,24.05,7.93,0.7586,0.6516,1006.47,-0.965926,-0.258819,0.5,0.866025,5,5,0,-1
2021-01-08 18:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,18,4,1,442.72,1042.4,97.08,0.0,1751.53,24.54,39.99,8.5,0.5611,0.8278,1016.85,-1.0,-0.0,0.5,0.866025,5,5,0,-1
2021-01-08 19:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,19,4,1,478.34,929.78,73.68,0.0,1052.51,25.04,39.51,7.82,0.9243,0.3817,1017.18,-0.965926,0.258819,0.5,0.866025,5,5,0,-1
2021-01-08 20:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,20,4,1,428.67,1075.81,50.93,0.0,662.7,26.05,42.51,8.03,0.9756,0.2196,1009.21,-0.866025,0.5,0.5,0.866025,5,5,0,-1
2021-01-08 21:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,21,4,1,144.62,383.85,57.76,8.6,634.24,25.8,43.14,6.98,0.422,0.9066,1010.8,-0.707107,0.707107,0.5,0.866025,4,4,0,-1
2021-01-08 22:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,22,4,1,387.43,1027.25,39.28,2.68,745.66,24.7,32.18,8.23,0.8019,0.5975,1013.33,-0.5,0.866025,0.5,0.866025,5,5,0,-1
2021-01-08 23:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,23,4,1,265.48,664.26,51.17,9.96,947.86,25.85,39.69,9.46,-0.0242,0.9997,1014.6,-0.258819,0.965926,0.5,0.866025,5,5,0,-1
2021-01-09 00:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,0,5,1,120.11,203.5,23.57,8.16,374.81,24.7,44.44,7.1,0.9645,0.264,1012.72,0.0,1.0,0.5,0.866025,3,4,0,-1
2021-01-09 01:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,1,5,1,105.46,276.79,27.63,1.78,499.97,23.97,37.8,7.56,0.5219,0.853,1014.9,0.258819,0.965926,0.5,0.866025,2,4,1,2
2021-01-09 02:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,2,5,1,253.14,636.14,32.8,9.46,488.92,24.78,37.65,8.4,0.9001,0.4357,1014.16,0.5,0.866025,0.5,0.866025,5,5,0,-1
2021-01-09 03:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,3,5,1,215.78,574.51,33.72,9.84,663.31,25.07,34.3,8.47,0.4251,0.9051,1009.51,0.707107,0.707107,0.5,0.866025,4,5,0,-1
2021-01-09 04:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,4,5,1,303.64,694.39,23.9,22.26,1132.88,24.23,32.14,8.66,0.5798,0.8148,1013.27,0.866025,0.5,0.5,0.866025,5,5,0,-1
2021-01-09 05:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,5,5,1,119.35,331.24,33.8,1.07,709.15,24.92,37.46,8.51,0.4885,0.8726,1017.57,0.965926,0.258819,0.5,0.866025,2,4,0,-1
2021-01-09 06:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,6,5,1,376.35,705.56,28.66,18.48,793.24,24.38,32.8,7.81,0.9381,-0.3462,1010.4,1.0,0.0,0.5,0.866025,5,5,0,-1
2021-01-09 07:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,7,5,1,436.1,1075.55,40.2,11.32,794.2,24.98,30.04,9.29,0.6401,0.7683,1008.26,0.965926,-0.258819,0.5,0.866025,5,5,0,-1
2021-01-09 08:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,8,5,1,369.18,937.9,60.55,3.9,1218.93,29.01,30.33,9.28,0.8168,0.577,1011.81,0.866025,-0.5,0.5,0.866025,5,5,0,-1
2021-01-09 09:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,9,5,1,345.95,855.68,68.69,6.55,1117.96,27.86,37.92,7.58,0.4158,0.9095,1015.06,0.707107,-0.707107,0.5,0.866025,5,5,0,-1
2021-01-09 10:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,10,5,1,425.3,1015.32,51.6,13.07,896.23,27.55,34.34,8.09,0.7358,0.6772,1011.19,0.5,-0.866025,0.5,0.866025,5,5,0,-1
2021-01-09 11:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,11,5,1,253.08,576.49,35.96,11.98,1014.86,27.74,34.25,7.48,0.3229,0.9464,1013.15,0.258819,-0.965926,0.5,0.866025,5,5,0,-1
2021-01-09 12:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,12,5,1,104.61,260.03,20.45,13.44,738.25,29.93,26.37,7.94,0.7786,0.6276,1009.95,0.0,-1.0,0.5,0.866025,2,4,0,-1
2021-01-09 13:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,13,5,1,98.65,193.18,26.6,6.29,433.54,28.53,34.1,8.49,0.8896,0.4567,1012.17,-0.258819,-0.965926,0.5,0.866025,1,4,0,-1
2021-01-09 14:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,14,5,1,241.56,568.73,25.33,2.4,441.14,28.51,31.65,8.05,0.7019,0.7122,1010.5,-0.5,-0.866025,0.5,0.866025,4,5,0,-1
2021-01-09 15:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,15,5,1,66.63,118.31,23.94,18.42,640.49,26.12,31.59,7.68,0.5038,0.8638,1014.77,-0.707107,-0.707107,0.5,0.866025,1,3,0,-1
2021-01-09 16:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,16,5,1,315.81,532.96,32.37,7.08,653.42,28.12,31.11,6.88,0.8015,0.598,1014.82,-0.866025,-0.5,0.5,0.866025,5,5,0,-1
2021-01-09 17:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,17,5,1,391.9,899.83,35.28,11.56,983.74,26.34,32.79,7.21,0.5728,0.8197,1008.66,-0.965926,-0.258819,0.5,0.866025,5,5,0,-1
2021-01-09 18:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,18,5,1,140.67,240.3,61.61,0.0,894.8,23.49,34.64,7.95,0.8126,0.5828,1008.62,-1.0,-0.0,0.5,0.866025,3,4,0,-1
2021-01-09 19:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,19,5,1,78.33,201.85,43.36,4.16,916.64,25.52,33.26,8.82,0.823,0.5681,1007.22,-0.965926,0.258819,0.5,0.866025,1,4,0,-1
2021-01-09 20:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,20,5,1,255.52,702.02,34.23,3.18,478.04,24.78,41.96,8.33,0.9966,0.0824,1007.0,-0.866025,0.5,0.5,0.866025,5,5,0,-1
2021-01-09 21:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,21,5,1,68.05,164.38,36.99,4.5,293.63,25.77,36.02,8.14,0.8835,0.4684,1013.57,-0.707107,0.707107,0.5,0.866025,1,3,0,-1
2021-01-09 22:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,22,5,1,104.31,219.61,19.61,18.06,428.05,24.54,45.61,7.47,0.8517,0.5241,1009.55,-0.5,0.866025,0.5,0.866025,3,4,0,-1
2021-01-09 23:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,23,5,1,102.43,180.01,37.76,0.0,816.3,25.02,42.68,7.42,0.8525,0.5227,1009.93,-0.258819,0.965926,0.5,0.866025,2,4,0,-1
2021-01-10 00:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,0,6,1,90.26,222.91,41.21,0.9,545.34,23.68,41.27,9.2,0.6376,0.7704,1012.41,0.0,1.0,0.5,0.866025,1,4,0,-1
2021-01-10 01:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,1,6,1,111.45,241.85,17.72,19.21,299.36,22.86,40.13,8.36,0.5623,0.8269,1009.19,0.258819,0.965926,0.5,0.866025,2,4,0,-1
2021-01-10 02:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,2,6,1,194.42,509.1,30.24,16.57,428.82,24.05,45.2,7.94,0.2394,0.9709,1012.87,0.5,0.866025,0.5,0.866025,4,5,0,-1
2021-01-10 03:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,3,6,1,90.96,223.78,27.51,19.3,514.02,24.62,39.67,8.35,0.8424,0.5388,1015.03,0.707107,0.707107,0.5,0.866025,2,4,0,-1
2021-01-10 04:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,4,6,1,109.47,206.55,37.32,6.93,543.63,26.25,41.86,8.39,0.8307,0.5567,1007.88,0.866025,0.5,0.5,0.866025,2,4,0,-1
2021-01-10 05:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,5,6,1,227.29,603.8,57.55,0.0,786.96,25.82,39.49,8.05,0.9683,0.2497,1015.19,0.965926,0.258819,0.5,0.866025,5,5,0,-1
2021-01-10 06:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,6,6,1,221.99,419.48,35.54,4.91,636.37,26.02,49.29,8.05,0.2272,0.9738,1012.22,1.0,0.0,0.5,0.866025,4,5,0,-1
2021-01-10 07:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,7,6,1,194.82,536.26,37.74,0.0,966.3,24.27,37.42,9.67,0.8628,0.5055,1012.58,0.965926,-0.258819,0.5,0.866025,3,5,0,-1
2021-01-10 08:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,8,6,1,129.91,338.97,65.64,19.21,673.51,27.58,28.24,8.19,0.9101,0.4144,1013.36,0.866025,-0.5,0.5,0.866025,3,4,0,-1
2021-01-10 09:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,9,6,1,443.44,979.68,43.13,12.33,1243.1,27.01,34.4,7.83,0.1801,0.9836,1008.77,0.707107,-0.707107,0.5,0.866025,5,5,0,-1
2021-01-10 10:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,10,6,1,171.69,412.12,48.07,16.54,695.58,30.62,26.13,9.53,0.6783,0.7348,1014.11,0.5,-0.866025,0.5,0.866025,3,5,0,-1
2021-01-10 11:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,11,6,1,111.83,291.1,15.93,0.79,824.14,30.61,28.48,8.69,0.4625,0.8866,1012.77,0.258819,-0.965926,0.5,0.866025,1,4,0,-1
2021-01-10 12:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,12,6,1,242.33,506.55,26.9,23.59,534.75,29.14,28.13,8.13,0.3795,0.9252,1008.46,0.0,-1.0,0.5,0.866025,5,5,0,-1
2021-01-10 13:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,13,6,1,321.76,769.95,25.71,9.3,736.26,29.48,37.55,9.89,0.9754,0.2202,1009.88,-0.258819,-0.965926,0.5,0.866025,5,5,0,-1
2021-01-10 14:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,14,6,1,429.45,929.25,28.96,9.49,457.7,28.78,33.04,10.11,0.2175,0.9761,1016.44,-0.5,-0.866025,0.5,0.866025,5,5,0,-1
2021-01-10 15:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,15,6,1,148.75,412.15,20.82,15.2,516.57,30.17,32.59,8.61,0.9756,-0.2197,1010.94,-0.707107,-0.707107,0.5,0.866025,3,4,0,-1
2021-01-10 16:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,16,6,1,106.62,250.38,26.35,2.38,947.8,27.84,38.67,7.29,0.9722,0.234,1011.91,-0.866025,-0.5,0.5,0.866025,2,4,0,-1
2021-01-10 17:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,17,6,1,180.47,497.81,44.6,14.46,1110.2,27.23,30.35,9.63,0.5671,0.8237,1017.57,-0.965926,-0.258819,0.5,0.866025,4,5,0,-1
2021-01-10 18:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,18,6,1,435.39,1103.08,46.08,1.48,1113.07,25.23,38.11,7.99,0.3465,0.938,1012.42,-1.0,-0.0,0.5,0.866025,5,5,0,-1
2021-01-10 19:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,19,6,1,403.87,847.5,25.71,14.39,784.41,27.77,34.31,9.74,0.7487,0.6629,1014.29,-0.965926,0.258819,0.5,0.866025,5,5,0,-1
2021-01-10 20:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,20,6,1,294.46,541.69,51.46,0.0,540.46,23.04,47.38,7.37,0.4751,0.8799,1012.58,-0.866025,0.5,0.5,0.866025,5,5,0,-1
2021-01-10 21:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,21,6,1,262.05,690.89,31.15,6.9,660.87,26.34,39.39,7.32,0.9633,0.2683,1011.29,-0.707107,0.707107,0.5,0.866025,5,5,0,-1
2021-01-10 22:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,22,6,1,53.41,111.25,30.11,15.05,498.93,25.15,43.46,8.34,0.7935,0.6085,1014.61,-0.5,0.866025,0.5,0.866025,1,3,0,-1
2021-01-10 23:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,23,6,1,178.49,333.95,13.92,22.03,445.8,25.07,42.12,7.3,0.8229,0.5682,1008.16,-0.258819,0.965926,0.5,0.866025,4,5,0,-1
2021-01-11 00:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,0,0,1,251.08,410.01,81.33,7.34,522.68,24.06,34.49,8.44,0.4085,0.9128,1015.82,0.0,1.0,0.5,0.866025,4,5,0,-1
2021-01-11 01:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,1,0,1,206.68,346.87,52.66,0.0,648.87,25.32,37.82,8.58,0.7386,0.6742,1011.67,0.258819,0.965926,0.5,0.866025,4,5,0,-1
2021-01-11 02:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,2,0,1,74.95,162.37,24.09,35.47,582.07,24.92,34.8,7.37,0.5247,0.8513,1011.08,0.5,0.866025,0.5,0.866025,2,3,0,-1
2021-01-11 03:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,3,0,1,223.03,390.71,33.22,22.48,699.38,24.02,46.3,7.38,0.4544,0.8908,1015.93,0.707107,0.707107,0.5,0.866025,5,5,0,-1
2021-01-11 04:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,4,0,1,153.28,310.22,55.81,6.33,827.77,24.91,50.63,7.53,-0.1529,0.9882,1013.22,0.866025,0.5,0.5,0.866025,4,5,0,-1
2021-01-11 05:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,5,0,1,392.61,651.35,55.95,0.0,767.09,23.1,42.88,9.65,0.9968,0.0797,1014.21,0.965926,0.258819,0.5,0.866025,5,5,0,-1
2021-01-11 06:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,6,0,1,354.47,939.39,45.01,5.23,966.9,27.86,37.61,8.55,0.9004,0.435,1007.41,1.0,0.0,0.5,0.866025,5,5,0,-1
2021-01-11 07:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,7,0,1,569.29,1200.0,86.09,0.0,1067.16,25.02,32.69,8.79,0.9448,-0.3277,1014.66,0.965926,-0.258819,0.5,0.866025,5,5,0,-1
2021-01-11 08:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,8,0,1,239.07,428.72,136.1,0.0,1714.47,29.38,41.46,7.88,0.4849,0.8746,1013.78,0.866025,-0.5,0.5,0.866025,5,5,0,-1
2021-01-11 09:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,9,0,1,661.89,1200.0,117.54,0.0,1428.12,28.05,31.9,8.21,0.8705,0.4922,1008.28,0.707107,-0.707107,0.5,0.866025,5,5,0,-1
2021-01-11 10:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,10,0,1,245.92,564.98,76.17,0.0,1140.55,28.96,35.36,8.8,0.9092,0.4164,1016.66,0.5,-0.866025,0.5,0.866025,4,5,0,-1
2021-01-11 11:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,11,0,1,172.77,379.36,25.86,11.22,504.94,27.88,26.3,7.55,0.1886,0.9821,1008.36,0.258819,-0.965926,0.5,0.866025,4,5,0,-1
2021-01-11 12:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,12,0,1,91.15,151.72,37.07,5.25,1085.63,29.74,23.52,8.45,0.9641,0.2657,1009.29,0.0,-1.0,0.5,0.866025,1,4,0,-1
2021-01-11 13:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,13,0,1,73.49,156.58,33.8,11.58,673.14,30.35,35.66,9.63,0.6012,0.7991,1012.22,-0.258819,-0.965926,0.5,0.866025,1,3,0,-1
2021-01-11 14:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,14,0,1,179.58,446.97,45.23,16.4,1035.11,29.09,27.03,6.75,0.0501,0.9987,1012.17,-0.5,-0.866025,0.5,0.866025,4,5,0,-1
2021-01-11 15:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,15,0,1,131.43,313.13,65.61,0.88,826.35,27.25,35.28,9.44,0.8231,0.568,1011.52,-0.707107,-0.707107,0.5,0.866025,2,4,0,-1
2021-01-11 16:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,16,0,1,346.12,592.41,34.64,0.0,1325.62,26.76,34.89,9.5,0.587,0.8096,1011.16,-0.866025,-0.5,0.5,0.866025,5,5,0,-1
2021-01-11 17:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,17,0,1,410.24,719.6,61.22,7.3,1203.4,26.46,35.5,9.29,0.9799,-0.1997,1012.19,-0.965926,-0.258819,0.5,0.866025,5,5,0,-1
2021-01-11 18:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,18,0,1,541.21,1136.66,89.49,0.0,1553.72,24.78,38.84,7.17,0.8799,0.4752,1014.09,-1.0,-0.0,0.5,0.866025,5,5,0,-1
2021-01-11 19:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,19,0,1,349.77,919.86,71.24,0.0,1533.42,23.9,40.56,8.18,0.5726,0.8198,1013.77,-0.965926,0.258819,0.5,0.866025,5,5,0,-1
2021-01-11 20:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,20,0,1,247.33,587.11,55.27,0.36,1346.74,26.75,33.64,8.89,0.9582,0.2862,1011.05,-0.866025,0.5,0.5,0.866025,4,5,0,-1
2021-01-11 21:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,21,0,1,114.69,284.41,85.03,0.0,477.42,26.23,33.31,7.03,0.5093,0.8606,1012.86,-0.707107,0.707107,0.5,0.866025,3,4,0,-1
2021-01-11 22:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,22,0,1,114.91,203.01,42.82,6.72,860.91,23.96,43.83,9.09,0.2653,0.9642,1012.33,-0.5,0.866025,0.5,0.866025,2,4,0,-1
2021-01-11 23:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,23,0,1,529.45,1200.0,29.38,23.75,1197.44,24.42,30.79,9.66,0.9941,-0.1085,1007.68,-0.258819,0.965926,0.5,0.866025,5,5,0,-1
2021-01-12 00:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,0,1,1,305.48,671.08,46.67,2.93,690.5,24.77,37.05,9.21,-0.0323,0.9995,1017.45,0.0,1.0,0.5,0.866025,5,5,0,-1
2021-01-12 01:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,1,1,1,277.59,562.8,27.59,17.12,1149.64,26.66,47.03,8.96,0.1589,0.9873,1016.29,0.258819,0.965926,0.5,0.866025,5,5,0,-1
2021-01-12 02:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,2,1,1,154.14,284.19,46.48,14.16,937.21,22.32,41.1,7.12,0.7207,0.6933,1012.35,0.5,0.866025,0.5,0.866025,4,5,0,-1
2021-01-12 03:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,3,1,1,90.2,181.73,34.06,13.5,920.41,24.33,28.3,7.81,0.8419,0.5396,1011.11,0.707107,0.707107,0.5,0.866025,2,4,0,-1
2021-01-12 04:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,4,1,1,111.79,273.33,25.51,28.56,947.55,25.02,39.85,8.11,0.5381,0.8429,1012.66,0.866025,0.5,0.5,0.866025,3,4,0,-1
2021-01-12 05:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,5,1,1,390.06,762.58,41.8,14.91,657.53,24.86,41.95,8.32,0.8786,0.4776,1005.27,0.965926,0.258819,0.5,0.866025,5,5,0,-1
2021-01-12 06:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,6,1,1,273.42,507.61,33.31,12.65,1891.25,26.45,43.21,8.15,0.4736,0.8807,1014.04,1.0,0.0,0.5,0.866025,5,5,0,-1
2021-01-12 07:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,7,1,1,514.18,1057.81,67.08,3.75,1745.6,27.04,37.18,7.88,0.536,0.8442,1012.89,0.965926,-0.258819,0.5,0.866025,5,5,0,-1
2021-01-12 08:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,8,1,1,624.38,1200.0,100.65,0.0,2534.01,24.78,46.83,9.16,0.4899,0.8718,1007.93,0.866025,-0.5,0.5,0.866025,5,5,0,-1
2021-01-12 09:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,9,1,1,510.78,1200.0,117.7,0.0,1194.16,26.22,35.37,8.02,0.9213,0.3888,1014.25,0.707107,-0.707107,0.5,0.866025,5,5,0,-1
2021-01-12 10:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,10,1,1,320.85,833.46,106.82,0.0,818.2,27.57,32.36,7.76,0.5983,0.8013,1012.79,0.5,-0.866025,0.5,0.866025,5,5,1,5
2021-01-12 11:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,11,1,1,336.97,609.12,47.03,11.06,850.3,27.75,37.4,7.58,0.9998,0.0186,1005.3,0.258819,-0.965926,0.5,0.866025,5,5,0,-1
2021-01-12 12:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,12,1,1,267.96,497.75,59.74,7.52,713.81,29.31,25.82,8.72,0.0889,0.996,1007.96,0.0,-1.0,0.5,0.866025,4,5,0,-1
2021-01-12 13:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,13,1,1,144.22,314.1,65.23,0.03,942.14,28.08,24.47,7.28,0.5977,0.8017,1010.56,-0.258819,-0.965926,0.5,0.866025,3,4,0,-1
2021-01-12 14:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,14,1,1,220.63,560.32,59.02,0.0,1290.55,30.94,31.51,9.46,0.7817,0.6236,1014.14,-0.5,-0.866025,0.5,0.866025,4,5,0,-1
2021-01-12 15:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,15,1,1,165.11,345.49,42.25,8.82,769.96,27.6,33.12,7.53,0.6008,0.7994,1011.51,-0.707107,-0.707107,0.5,0.866025,4,5,0,-1
2021-01-12 16:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,16,1,1,116.21,192.89,48.23,6.32,673.72,25.22,36.71,8.02,0.6801,0.7331,1015.36,-0.866025,-0.5,0.5,0.866025,2,4,0,-1
2021-01-12 17:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,17,1,1,266.23,639.52,49.35,10.66,1551.66,24.55,30.99,7.67,0.8583,0.5132,1016.67,-0.965926,-0.258819,0.5,0.866025,5,5,0,-1
2021-01-12 18:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,18,1,1,665.38,1200.0,88.96,0.0,2313.5,25.31,29.15,7.75,0.7672,0.6414,1010.35,-1.0,-0.0,0.5,0.866025,5,5,0,-1
2021-01-12 19:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,19,1,1,354.76,574.03,102.21,0.0,1199.72,24.21,40.1,7.23,0.7876,0.6162,1010.14,-0.965926,0.258819,0.5,0.866025,5,5,0,-1
2021-01-12 20:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,20,1,1,254.68,649.97,38.44,11.24,791.42,25.57,38.41,8.92,0.8375,0.5464,1013.89,-0.866025,0.5,0.5,0.866025,5,5,0,-1
2021-01-12 21:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,21,1,1,143.94,302.55,41.42,8.04,739.1,23.63,31.77,7.71,0.9781,0.2084,1016.71,-0.707107,0.707107,0.5,0.866025,3,4,0,-1
2021-01-12 22:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,22,1,1,100.39,174.74,36.78,9.39,716.72,25.84,33.62,8.89,0.9914,-0.1308,1009.4,-0.5,0.866025,0.5,0.866025,1,4,0,-1
2021-01-12 23:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,23,1,1,109.81,209.92,43.5,15.74,706.62,25.55,35.58,8.34,0.7973,0.6036,1016.45,-0.258819,0.965926,0.5,0.866025,2,4,0,-1
2021-01-13 00:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,0,2,1,299.62,526.63,42.36,8.83,561.71,26.3,35.05,10.15,0.9831,0.1829,1017.51,0.0,1.0,0.5,0.866025,4,5,0,-1
2021-01-13 01:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,1,2,1,210.24,484.18,39.77,17.4,1063.72,23.51,34.04,7.69,0.5433,0.8395,1015.48,0.258819,0.965926,0.5,0.866025,5,5,0,-1
2021-01-13 02:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,2,2,1,287.5,778.49,55.0,11.52,674.57,25.41,33.85,8.91,0.9874,-0.1585,1017.01,0.5,0.866025,0.5,0.866025,5,5,1,5
2021-01-13 03:00:00,2,Rufisque Industrial,14.7154,-17.2736,industrial,1,3,2,1,148.39,410.28,30.86,25.46,904.85,24.56,40.29,8.03,0.9355,0.3532,1007.85,0.707107,0.707107,0.5,0.866025,4,4,0,-1
